jpg_id,file_name,sd_card,date_taken,monkey_group,orientation,contents
2674,20220627_SD04_8863.JPG,SD04,2022-06-27,Stranger Things,landscape,monkey
2675,20220627_SD04_8867.JPG,SD04,2022-06-27,Stranger Things,portrait,monkey
2676,20220627_SD04_8870.JPG,SD04,2022-06-27,Stranger Things,landscape,monkey
2677,20220627_SD04_8872.JPG,SD04,2022-06-27,Stranger Things,portrait,monkey
2678,20220627_SD04_8873.JPG,SD04,2022-06-27,Stranger Things,portrait,monkey
2679,20220627_SD04_8874.JPG,SD04,2022-06-27,Stranger Things,portrait,monkey
2680,20220627_SD04_8875.JPG,SD04,2022-06-27,Stranger Things,portrait,monkey
2681,20220627_SD04_8876.JPG,SD04,2022-06-27,Stranger Things,portrait,monkey
2682,20220627_SD04_8877.JPG,SD04,2022-06-27,Stranger Things,landscape,monkey
2683,20220627_SD04_8878.JPG,SD04,2022-06-27,Stranger Things,landscape,monkey
2684,20220627_SD04_8879.JPG,SD04,2022-06-27,Stranger Things,landscape,monkey
2685,20220627_SD04_8880.JPG,SD04,2022-06-27,Stranger Things,landscape,monkey
2686,20220627_SD04_8881.JPG,SD04,2022-06-27,Stranger Things,landscape,monkey
2687,20220627_SD04_8882.JPG,SD04,2022-06-27,Stranger Things,portrait,monkey
2688,20220627_SD04_8883.JPG,SD04,2022-06-27,Stranger Things,portrait,monkey
2689,20220627_SD04_8884.JPG,SD04,2022-06-27,Stranger Things,portrait,monkey
2690,20220628_SD02_8886.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2691,20220628_SD02_8887.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2692,20220628_SD02_8889.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2693,20220628_SD02_8891.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2694,20220628_SD02_8892.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2695,20220628_SD02_8893.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2696,20220628_SD02_8894.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2697,20220628_SD02_8895.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2698,20220628_SD02_8897.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2699,20220628_SD02_8899.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2700,20220628_SD02_8900.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2701,20220628_SD02_8901.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2702,20220628_SD02_8902.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2703,20220628_SD02_8903.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2704,20220628_SD02_8905.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2705,20220628_SD02_8906.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2706,20220628_SD02_8907.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2707,20220628_SD02_8908.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2708,20220628_SD02_8909.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2709,20220628_SD02_8910.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2710,20220628_SD02_8911.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2711,20220628_SD02_8912.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2712,20220628_SD02_8913.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2713,20220628_SD02_8914.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2714,20220628_SD02_8915.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2715,20220628_SD02_8916.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2716,20220628_SD02_8918.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2717,20220628_SD02_8919.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2718,20220628_SD02_8922.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2719,20220628_SD02_8923.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2720,20220628_SD02_8926.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2721,20220628_SD02_8927.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2722,20220628_SD02_8928.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2723,20220628_SD02_8929.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2724,20220628_SD02_8930.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2725,20220628_SD02_8931.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2726,20220628_SD02_8932.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2727,20220628_SD02_8933.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2728,20220628_SD02_8934.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2729,20220628_SD02_8935.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2730,20220628_SD02_8936.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2731,20220628_SD02_8937.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2732,20220628_SD02_8938.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2733,20220628_SD02_8939.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2734,20220628_SD02_8940.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2735,20220628_SD02_8943.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2736,20220628_SD02_8944.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2737,20220628_SD02_8945.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2738,20220628_SD02_8946.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2739,20220628_SD02_8948.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2740,20220628_SD02_8949.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2741,20220628_SD02_8950.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2742,20220628_SD02_8951.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2743,20220628_SD02_8952.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2744,20220628_SD02_8953.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2745,20220628_SD02_8954.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2746,20220628_SD02_8955.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2747,20220628_SD02_8956.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2748,20220628_SD02_8957.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2749,20220628_SD02_8958.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2750,20220628_SD02_8959.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2751,20220628_SD02_8960.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2752,20220628_SD02_8961.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2753,20220628_SD02_8962.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2754,20220628_SD02_8963.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2755,20220628_SD02_8964.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2756,20220628_SD02_8966.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2757,20220628_SD02_8967.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2758,20220628_SD02_8977.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2759,20220628_SD02_8978.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2760,20220628_SD02_8979.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2761,20220628_SD02_8980.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2762,20220628_SD02_8981.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2763,20220628_SD02_8982.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2764,20220628_SD02_8983.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2765,20220628_SD02_8984.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2766,20220628_SD02_8985.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2767,20220628_SD02_8986.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2768,20220628_SD02_8987.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2769,20220628_SD02_8988.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2770,20220628_SD02_8989.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2771,20220628_SD02_8990.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2772,20220628_SD02_8991.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2773,20220628_SD02_8992.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2774,20220628_SD02_8994.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2775,20220628_SD02_8995.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2776,20220628_SD02_8999.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2777,20220628_SD02_9000.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2778,20220628_SD02_9001.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2779,20220628_SD02_9002.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2780,20220628_SD02_9003.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2781,20220628_SD02_9004.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2782,20220628_SD02_9007.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2783,20220628_SD02_9008.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2784,20220628_SD02_9009.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2785,20220628_SD02_9010.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2786,20220628_SD02_9011.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2787,20220628_SD02_9012.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2788,20220628_SD02_9013.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2789,20220628_SD02_9014.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2790,20220628_SD02_9016.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2791,20220628_SD02_9017.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2792,20220628_SD02_9018.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2793,20220628_SD02_9020.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2794,20220628_SD02_9021.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2795,20220628_SD02_9022.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2796,20220628_SD02_9023.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2797,20220628_SD02_9024.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2798,20220628_SD02_9025.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2799,20220628_SD02_9026.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2800,20220628_SD02_9027.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2801,20220628_SD02_9028.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2802,20220628_SD02_9029.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2803,20220628_SD02_9030.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2804,20220628_SD02_9031.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2805,20220628_SD02_9032.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2806,20220628_SD02_9035.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2807,20220628_SD02_9036.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2808,20220628_SD02_9039.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2809,20220628_SD02_9040.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2810,20220628_SD02_9041.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2811,20220628_SD02_9042.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2812,20220628_SD02_9044.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2813,20220628_SD02_9045.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2814,20220628_SD02_9046.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2815,20220628_SD02_9049.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2816,20220628_SD02_9050.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2817,20220628_SD02_9052.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2818,20220628_SD02_9053.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2819,20220628_SD02_9054.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2820,20220628_SD02_9055.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2821,20220628_SD02_9056.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2822,20220628_SD02_9057.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2823,20220628_SD02_9058.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2824,20220628_SD02_9059.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2825,20220628_SD02_9061.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2826,20220628_SD02_9062.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2827,20220628_SD02_9064.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2828,20220628_SD02_9065.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2829,20220628_SD02_9066.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2830,20220628_SD02_9067.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2831,20220628_SD02_9069.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2832,20220628_SD02_9070.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2833,20220628_SD02_9071.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2834,20220628_SD02_9072.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2835,20220628_SD02_9074.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2836,20220628_SD02_9075.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2837,20220628_SD02_9076.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2838,20220628_SD02_9077.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2839,20220628_SD02_9078.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2840,20220628_SD02_9080.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2841,20220628_SD02_9084.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2842,20220628_SD02_9085.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2843,20220628_SD02_9089.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2844,20220628_SD02_9102.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2845,20220628_SD02_9116.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2846,20220628_SD02_9140.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2847,20220628_SD02_9141.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2848,20220628_SD02_9145.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2849,20220628_SD02_9146.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2850,20220628_SD02_9154.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2851,20220628_SD02_9155.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2852,20220628_SD02_9156.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2853,20220628_SD02_9157.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2854,20220628_SD02_9160.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2855,20220628_SD02_9161.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2856,20220628_SD02_9162.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2857,20220628_SD02_9163.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2858,20220628_SD02_9166.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2859,20220628_SD02_9167.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2860,20220628_SD02_9168.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2861,20220628_SD02_9169.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2862,20220628_SD02_9171.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2863,20220628_SD02_9172.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2864,20220628_SD02_9173.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2865,20220628_SD02_9174.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2866,20220628_SD02_9179.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2867,20220628_SD02_9180.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2868,20220628_SD02_9181.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2869,20220628_SD02_9182.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2870,20220628_SD02_9183.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2871,20220628_SD02_9184.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2872,20220628_SD02_9185.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2873,20220628_SD02_9187.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2874,20220628_SD02_9188.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2875,20220628_SD02_9190.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2876,20220628_SD02_9191.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2877,20220628_SD02_9193.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2878,20220628_SD02_9194.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2879,20220628_SD02_9198.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2880,20220628_SD02_9200.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2881,20220628_SD02_9201.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2882,20220628_SD02_9206.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2883,20220628_SD02_9207.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2884,20220628_SD02_9208.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2885,20220628_SD02_9209.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2886,20220628_SD02_9210.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2887,20220628_SD02_9218.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2888,20220628_SD02_9219.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2889,20220628_SD02_9220.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2890,20220628_SD02_9221.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2891,20220628_SD02_9222.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2892,20220628_SD02_9223.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2893,20220628_SD02_9225.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2894,20220628_SD02_9226.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2895,20220628_SD02_9228.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2896,20220628_SD02_9229.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2897,20220628_SD02_9230.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2898,20220628_SD02_9231.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2899,20220628_SD02_9232.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2900,20220628_SD02_9234.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2901,20220628_SD02_9235.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2902,20220628_SD02_9237.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2903,20220628_SD02_9238.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2904,20220628_SD02_9239.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2905,20220628_SD02_9240.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2906,20220628_SD02_9242.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2907,20220628_SD02_9243.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2908,20220628_SD02_9247.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2909,20220628_SD02_9250.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2910,20220628_SD02_9251.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2911,20220628_SD02_9255.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2912,20220628_SD02_9256.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2913,20220628_SD02_9259.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2914,20220628_SD02_9266.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2915,20220628_SD02_9267.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2916,20220628_SD02_9268.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2917,20220628_SD02_9269.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2918,20220628_SD02_9270.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2919,20220628_SD02_9275.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2920,20220628_SD02_9276.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2921,20220628_SD02_9277.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2922,20220628_SD02_9278.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2923,20220628_SD02_9279.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2924,20220628_SD02_9280.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2925,20220628_SD02_9282.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2926,20220628_SD02_9283.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2927,20220628_SD02_9285.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2928,20220628_SD02_9286.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2929,20220628_SD02_9287.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2930,20220628_SD02_9288.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2931,20220628_SD02_9289.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2932,20220628_SD02_9290.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2933,20220628_SD02_9291.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2934,20220628_SD02_9298.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2935,20220628_SD02_9299.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2936,20220628_SD02_9300.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2937,20220628_SD02_9301.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2938,20220628_SD02_9302.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2939,20220628_SD02_9303.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2940,20220628_SD02_9304.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2941,20220628_SD02_9305.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2942,20220628_SD02_9309.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2943,20220628_SD02_9310.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2944,20220628_SD02_9312.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2945,20220628_SD02_9313.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2946,20220628_SD02_9314.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2947,20220628_SD02_9318.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2948,20220628_SD02_9319.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2949,20220628_SD02_9320.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2950,20220628_SD02_9321.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2951,20220628_SD02_9322.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2952,20220628_SD02_9323.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2953,20220628_SD02_9325.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2954,20220628_SD02_9327.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2955,20220628_SD02_9329.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2956,20220628_SD02_9332.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2957,20220628_SD02_9333.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2958,20220628_SD02_9334.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2959,20220628_SD02_9343.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2960,20220628_SD02_9344.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2961,20220628_SD02_9345.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2962,20220628_SD02_9346.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2963,20220628_SD02_9347.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2964,20220628_SD02_9348.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2965,20220628_SD02_9352.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2966,20220628_SD02_9353.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2967,20220628_SD02_9356.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2968,20220628_SD02_9357.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2969,20220628_SD02_9361.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2970,20220628_SD02_9362.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2971,20220628_SD02_9363.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2972,20220628_SD02_9364.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2973,20220628_SD02_9365.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2974,20220628_SD02_9368.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2975,20220628_SD02_9370.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2976,20220628_SD02_9371.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2977,20220628_SD02_9372.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2978,20220628_SD02_9373.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2979,20220628_SD02_9377.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2980,20220628_SD02_9379.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2981,20220628_SD02_9384.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2982,20220628_SD02_9385.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2983,20220628_SD02_9386.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2984,20220628_SD02_9387.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2985,20220628_SD02_9388.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2986,20220628_SD02_9389.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2987,20220628_SD02_9390.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2988,20220628_SD02_9391.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2989,20220628_SD02_9393.JPG,SD02,2022-06-28,Instigators,landscape,monkey
2990,20220628_SD02_9398.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2991,20220628_SD02_9411.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2992,20220628_SD02_9412.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2993,20220628_SD02_9414.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2994,20220628_SD02_9415.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2995,20220628_SD02_9417.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2996,20220628_SD02_9418.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2997,20220628_SD02_9419.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2998,20220628_SD02_9420.JPG,SD02,2022-06-28,Instigators,portrait,monkey
2999,20220628_SD02_9421.JPG,SD02,2022-06-28,Instigators,portrait,monkey
3000,20220628_SD02_9422.JPG,SD02,2022-06-28,Instigators,portrait,monkey
3001,20220628_SD02_9423.JPG,SD02,2022-06-28,Instigators,portrait,monkey
3002,20220628_SD02_9425.JPG,SD02,2022-06-28,Instigators,portrait,monkey
3003,20220628_SD02_9429.JPG,SD02,2022-06-28,Instigators,portrait,monkey
3004,20220628_SD02_9430.JPG,SD02,2022-06-28,Instigators,portrait,monkey
